cost_multiplier,ttp_continuous_mo,ttp_adaptive_mo,benefit_pct
0.0,15.078477875605824,14.98028909329829,-0.6511849744885982
0.25,15.078477875605824,15.052893538664303,-0.16967453314973854
0.5,15.078477875605824,15.118858478708738,0.2678029137691791
0.75,15.078477875605824,15.217342038125254,0.9209428409487395
1.0,15.078477875605824,15.282979617724067,1.356249243493528
1.5,15.078477875605824,15.41426914150206,2.2269573140368824
2.0,15.078477875605824,15.538764783180026,3.0526085681291515
