N0,ttp_continuous_mo,ttp_adaptive_mo,benefit_pct
100000.0,18.104869620922276,18.331143232588698,1.2497942067748342
1000000.0,16.582754348612678,16.794283168862446,1.2755952105596058
10000000.0,15.078477875605824,15.282979617724067,1.356249243493528
100000000.0,13.600189141437694,13.8045006284715,1.5022694530864962
1000000000.0,0.0,0.0,0
