lambda_s,cv,competing_mort,age,hazard_pop
0.01,0.0,False,103.5,0.02810552219014836
0.01,0.0,False,104.5,0.028768682002674066
0.01,0.0,False,105.5,0.029434250456557558
0.01,0.0,False,106.5,0.030101942796735545
0.01,0.0,False,107.5,0.030771475245244737
0.01,0.0,False,108.5,0.03144256525416003
0.01,0.0,False,109.5,0.03211493174995796
0.01,0.0,False,110.5,0.0327882953692464
0.01,0.0,False,111.5,0.03346237868582113
0.01,0.0,False,112.5,0.03413690642902672
0.01,0.0,False,113.5,0.0348116056934146
0.01,0.0,False,114.5,0.035486206139708876
0.01,0.0,False,115.5,0.03616044018710299
0.01,0.0,False,116.5,0.03683404319692584
0.01,0.0,False,117.5,0.03750675364772858
0.01,0.0,False,118.5,0.038178313301855275
0.01,0.0,False,119.5,0.03884846736357384
0.01,0.0,False,120.5,0.03951696462885191
0.01,0.0,True,0.5,5.888288997095935e-13
0.01,0.0,True,1.5,1.4095515821542816e-10
0.01,0.0,True,2.5,1.7857074242174954e-09
0.01,0.0,True,3.5,9.460978714809699e-09
0.01,0.0,True,4.5,3.27449246462508e-08
0.01,0.0,True,5.5,8.797929080596998e-08
0.01,0.0,True,6.5,1.9981099186456212e-07
0.01,0.0,True,7.5,4.0257285983534445e-07
0.01,0.0,True,8.5,7.415123495523601e-07
0.01,0.0,True,9.5,1.2738766326124035e-06
0.01,0.0,True,10.5,2.0698621664309094e-06
0.01,0.0,True,11.5,3.2134364923508434e-06
0.01,0.0,True,12.5,4.803039695581368e-06
0.01,0.0,True,13.5,6.952172649798463e-06
0.01,0.0,True,14.5,9.789878870188205e-06
0.01,0.0,True,15.5,1.3461126510235251e-05
0.01,0.0,True,16.5,1.812709675934111e-05
0.01,0.0,True,17.5,2.3965384630086636e-05
0.01,0.0,True,18.5,3.1170117865330744e-05
0.01,0.0,True,19.5,3.9951999446055495e-05
0.01,0.0,True,20.5,5.053827894063842e-05
0.01,0.0,True,21.5,6.317265770476108e-05
0.01,0.0,True,22.5,7.811513271816332e-05
0.01,0.0,True,23.5,9.56417836296481e-05
0.01,0.0,True,24.5,0.00011604450737485288
0.01,0.0,True,25.5,0.0001396307045320685
0.01,0.0,True,26.5,0.00016672292138953542
0.01,0.0,True,27.5,0.00019765845151291866
0.01,0.0,True,28.5,0.00023278890042383239
0.01,0.0,True,29.5,0.0002724797168290622
0.01,0.0,True,30.5,0.0003171096936753282
0.01,0.0,True,31.5,0.00036707044214578894
0.01,0.0,True,32.5,0.0004227658415617642
0.01,0.0,True,33.5,0.00048461146800619215
0.01,0.0,True,34.5,0.0005530340043438557
0.01,0.0,True,35.5,0.0006284706341772529
0.01,0.0,True,36.5,0.0007113684221459487
0.01,0.0,True,37.5,0.000802183682851113
0.01,0.0,True,38.5,0.0009013813405655884
0.01,0.0,True,39.5,0.0010094342817729965
0.01,0.0,True,40.5,0.001126822702466978
0.01,0.0,True,41.5,0.0012540334520335106
0.01,0.0,True,42.5,0.001391559375435095
0.01,0.0,True,43.5,0.0015398986553154742
0.01,0.0,True,44.5,0.0016995541555471527
0.01,0.0,True,45.5,0.0018710327676512311
0.01,0.0,True,46.5,0.0020548447614299166
0.01,0.0,True,47.5,0.002251503141066166
0.01,0.0,True,48.5,0.0024615230078624973
0.01,0.0,True,49.5,0.002685420930711528
0.01,0.0,True,50.5,0.002909132239282382
0.01,0.0,True,51.5,0.003129622653702775
0.01,0.0,True,52.5,0.003360486646182603
0.01,0.0,True,53.5,0.0036018447784872264
0.01,0.0,True,54.5,0.0038538042906682813
0.01,0.0,True,55.5,0.004116458997113937
0.01,0.0,True,56.5,0.004389889217114838
0.01,0.0,True,57.5,0.004674161738672108
0.01,0.0,True,58.5,0.004969329814242623
0.01,0.0,True,59.5,0.005275433187092585
0.01,0.0,True,60.5,0.005592498146912333
0.01,0.0,True,61.5,0.005920537613333273
0.01,0.0,True,62.5,0.006259551245980938
0.01,0.0,True,63.5,0.006609525579696395
0.01,0.0,True,64.5,0.006970434183560742
0.01,0.0,True,65.5,0.007342237842364393
0.01,0.0,True,66.5,0.007724884759173234
0.01,0.0,True,67.5,0.008118310777657818
0.01,0.0,True,68.5,0.008522439622868994
0.01,0.0,True,69.5,0.008937183159162941
0.01,0.0,True,70.5,0.009362441664001506
0.01,0.0,True,71.5,0.009798104116378187
0.01,0.0,True,72.5,0.010244048498646819
0.01,0.0,True,73.5,0.010700142110558879
0.01,0.0,True,74.5,0.011166241894345104
0.01,0.0,True,75.5,0.01164219476970882
0.01,0.0,True,76.5,0.012127837977630966
0.01,0.0,True,77.5,0.012622999431920403
0.01,0.0,True,78.5,0.013127498077477819
0.01,0.0,True,79.5,0.013641144254276155
0.01,0.0,True,80.5,0.014163740066096997
0.01,0.0,True,81.5,0.014695079753097503
0.01,0.0,True,82.5,0.01523495006731958
0.01,0.0,True,83.5,0.01578313065028886
0.01,0.0,True,84.5,0.01633939441188816
0.01,0.0,True,85.5,0.01690350790972584
0.01,0.0,True,86.5,0.01747523172825644
0.01,0.0,True,87.5,0.018054320856946707
0.01,0.0,True,88.5,0.01864052506681566
0.01,0.0,True,89.5,0.019233589284713314
0.01,0.0,True,90.5,0.019833253964736664
0.01,0.0,True,91.5,0.020439255456216752
0.01,0.0,True,92.5,0.021051326367743865
0.01,0.0,True,93.5,0.021669195926731347
0.01,0.0,True,94.5,0.022292590334050805
0.01,0.0,True,95.5,0.0229212331133034
0.01,0.0,True,96.5,0.023554845454323143
0.01,0.0,True,97.5,0.024193146550537815
0.01,0.0,True,98.5,0.024835853929843492
0.01,0.0,True,99.5,0.025482683778676168
0.01,0.0,True,100.5,0.026133351258993208
0.01,0.0,True,101.5,0.026787570817902843
0.01,0.0,True,102.5,0.027445056489707093
0.01,0.0,True,103.5,0.02810552219014836
0.01,0.0,True,104.5,0.028768682002674066
0.01,0.0,True,105.5,0.029434250456557558
0.01,0.0,True,106.5,0.03010194279673554
0.01,0.0,True,107.5,0.030771475245244737
0.01,0.0,True,108.5,0.03144256525416003
0.01,0.0,True,109.5,0.03211493174995796
0.01,0.0,True,110.5,0.0327882953692464
0.01,0.0,True,111.5,0.03346237868582113
0.01,0.0,True,112.5,0.03413690642902672
0.01,0.0,True,113.5,0.0348116056934146
0.01,0.0,True,114.5,0.035486206139708876
0.01,0.0,True,115.5,0.03616044018710299
0.01,0.0,True,116.5,0.03683404319692584
0.01,0.0,True,117.5,0.03750675364772858
0.01,0.0,True,118.5,0.038178313301855275
0.01,0.0,True,119.5,0.03884846736357384
0.01,0.0,True,120.5,0.03951696462885191
0.01,0.6,False,0.5,1.925480979160255e-11
0.01,0.6,False,1.5,4.4635404147525365e-09
0.01,0.6,False,2.5,5.4772787719484633e-08
0.01,0.6,False,3.5,2.811570057880758e-07
0.01,0.6,False,4.5,9.429857238299459e-07
0.01,0.6,False,5.5,2.4555968491541635e-06
0.01,0.6,False,6.5,5.4055824584732755e-06
0.01,0.6,False,7.5,1.055586220694594e-05
0.01,0.6,False,8.5,1.8841099613196782e-05
0.01,0.6,False,9.5,3.1353430382394514e-05
0.01,0.6,False,10.5,4.9318244467001856e-05
0.01,0.6,False,11.5,7.406004235181169e-05
0.01,0.6,False,12.5,0.00010695917888523238
0.01,0.6,False,13.5,0.00014940141971632887
0.01,0.6,False,14.5,0.00020272332185524705
0.01,0.6,False,15.5,0.0002681571881079269
0.01,0.6,False,16.5,0.0003467795793600945
0.01,0.6,False,17.5,0.00043946709616589477
0.01,0.6,False,18.5,0.0005468624110009502
0.01,0.6,False,19.5,0.0006693524363413637
0.01,0.6,False,20.5,0.0008070592458744706
0.01,0.6,False,21.5,0.0009598431832832151
0.01,0.6,False,22.5,0.0011273166815358034
0.01,0.6,False,23.5,0.0013088667334934096
0.01,0.6,False,24.5,0.0015036836795450804
0.01,0.6,False,25.5,0.0017107939606475142
0.01,0.6,False,26.5,0.0019290946652412752
0.01,0.6,False,27.5,0.002157388009278181
0.01,0.6,False,28.5,0.0023944142663002398
0.01,0.6,False,29.5,0.0026388820569476883
0.01,0.6,False,30.5,0.002889495276978458
0.01,0.6,False,31.5,0.003144976266524065
0.01,0.6,False,32.5,0.003404085089302238
0.01,0.6,False,33.5,0.003665634996107725
0.01,0.6,False,34.5,0.003928504295357083
0.01,0.6,False,35.5,0.004191644951584687
0.01,0.6,False,36.5,0.004454088289071814
0.01,0.6,False,37.5,0.004714948201072284
0.01,0.6,False,38.5,0.004973422263686982
0.01,0.6,False,39.5,0.005228791134634978
0.01,0.6,False,40.5,0.005480416587049593
0.01,0.6,False,41.5,0.005727738491824116
0.01,0.6,False,42.5,0.005970271022622855
0.01,0.6,False,43.5,0.00620759831811968
0.01,0.6,False,44.5,0.006439369798166439
0.01,0.6,False,45.5,0.006665295295584954
0.01,0.6,False,46.5,0.006885140133776183
0.01,0.6,False,47.5,0.007098720252627641
0.01,0.6,False,48.5,0.007305897461285098
0.01,0.6,False,49.5,0.007506574876073094
0.01,0.6,False,50.5,0.007662757752986192
0.01,0.6,False,51.5,0.007774948995280385
0.01,0.6,False,52.5,0.00788133437653093
0.01,0.6,False,53.5,0.007982018458707336
0.01,0.6,False,54.5,0.008077117702129944
0.01,0.6,False,55.5,0.00816675829612226
0.01,0.6,False,56.5,0.008251074239097966
0.01,0.6,False,57.5,0.008330205643945666
0.01,0.6,False,58.5,0.00840429724675
0.01,0.6,False,59.5,0.008473497098804062
0.01,0.6,False,60.5,0.008537955423589991
0.01,0.6,False,61.5,0.008597823621976938
0.01,0.6,False,62.5,0.008653253410331607
0.01,0.6,False,63.5,0.008704396077576403
0.01,0.6,False,64.5,0.00875140184847285
0.01,0.6,False,65.5,0.008794419341560649
0.01,0.6,False,66.5,0.008833595111253739
0.01,0.6,False,67.5,0.00886907326458182
0.01,0.6,False,68.5,0.008900995143982498
0.01,0.6,False,69.5,0.008929499068389165
0.01,0.6,False,70.5,0.008954720125633638
0.01,0.6,False,71.5,0.008976790009891426
0.01,0.6,False,72.5,0.008995836898544005
0.01,0.6,False,73.5,0.009011985363423129
0.01,0.6,False,74.5,0.009025356311939778
0.01,0.6,False,75.5,0.00903606695408503
0.01,0.6,False,76.5,0.009044230791732385
0.01,0.6,False,77.5,0.009049957627069605
0.01,0.6,False,78.5,0.009053353587345528
0.01,0.6,False,79.5,0.009054521163442115
0.01,0.6,False,80.5,0.009053559260071389
0.01,0.6,False,81.5,0.009050563255657524
0.01,0.6,False,82.5,0.009045625070197802
0.01,0.6,False,83.5,0.009038833239604213
0.01,0.6,False,84.5,0.009030272995214608
0.01,0.6,False,85.5,0.009020026347327086
0.01,0.6,False,86.5,0.00900817217176008
0.01,0.6,False,87.5,0.008994786298571521
0.01,0.6,False,88.5,0.00897994160218722
0.01,0.6,False,89.5,0.008963708092292143
0.01,0.6,False,90.5,0.008946153004929657
0.01,0.6,False,91.5,0.00892734089333465
0.01,0.6,False,92.5,0.008907333718097973
0.01,0.6,False,93.5,0.008886190936322844
0.01,0.6,False,94.5,0.008863969589488428
0.01,0.6,False,95.5,0.008840724389785677
0.01,0.6,False,96.5,0.008816507804731403
0.01,0.6,False,97.5,0.008791370139905481
0.01,0.6,False,98.5,0.008765359619687942
0.01,0.6,False,99.5,0.008738522465900242
0.01,0.6,False,100.5,0.00871090297428096
0.01,0.6,False,101.5,0.008682543588746452
0.01,0.6,False,102.5,0.008653484973406034
0.01,0.6,False,103.5,0.00862376608231586
0.01,0.6,False,104.5,0.008593424226970594
0.01,0.6,False,105.5,0.008562495141542921
0.01,0.6,False,106.5,0.0085310130458896
0.01,0.6,False,107.5,0.008499010706352807
0.01,0.6,False,108.5,0.008466519494390836
0.01,0.6,False,109.5,0.008433569443078246
0.01,0.6,False,110.5,0.0084001893015208
0.01,0.6,False,111.5,0.008366406587232405
0.01,0.6,False,112.5,0.008332247636526825
0.01,0.6,False,113.5,0.008297737652976093
0.01,0.6,False,114.5,0.008262900753991472
0.01,0.6,False,115.5,0.00822776001558292
0.01,0.6,False,116.5,0.008192337515353372
0.01,0.6,False,117.5,0.008156654373784928
0.01,0.6,False,118.5,0.00812073079387362
0.01,0.6,False,119.5,0.008084586099169767
0.01,0.6,False,120.5,0.008048238770278644
0.01,0.6,True,0.5,1.9254809791602678e-11
0.01,0.6,True,1.5,4.463540414752543e-09
0.01,0.6,True,2.5,5.477278771948459e-08
0.01,0.6,True,3.5,2.8115700578807596e-07
0.01,0.6,True,4.5,9.429857238299452e-07
0.01,0.6,True,5.5,2.455596849154168e-06
0.01,0.6,True,6.5,5.405582458473285e-06
0.01,0.6,True,7.5,1.055586220694601e-05
0.01,0.6,True,8.5,1.8841099613196674e-05
0.01,0.6,True,9.5,3.1353430382394426e-05
0.01,0.6,True,10.5,4.931824446700151e-05
0.01,0.6,True,11.5,7.406004235181138e-05
0.01,0.6,True,12.5,0.00010695917888523187
0.01,0.6,True,13.5,0.00014940141971632733
0.01,0.6,True,14.5,0.0002027233218552466
0.01,0.6,True,15.5,0.00026815718810792636
0.01,0.6,True,16.5,0.0003467795793600928
0.01,0.6,True,17.5,0.0004394670961658963
0.01,0.6,True,18.5,0.0005468624110009512
0.01,0.6,True,19.5,0.0006693524363413636
0.01,0.6,True,20.5,0.0008070592458744679
0.01,0.6,True,21.5,0.0009598431832832142
0.01,0.6,True,22.5,0.0011273166815357998
0.01,0.6,True,23.5,0.0013088667334934033
0.01,0.6,True,24.5,0.0015036836795450797
0.01,0.6,True,25.5,0.001710793960647513
0.01,0.6,True,26.5,0.0019290946652412784
0.01,0.6,True,27.5,0.002157388009278173
0.01,0.6,True,28.5,0.0023944142663002398
0.01,0.6,True,29.5,0.0026388820569476865
0.01,0.6,True,30.5,0.002889495276978467
0.01,0.6,True,31.5,0.0031449762665240687
0.01,0.6,True,32.5,0.0034040850893022286
0.01,0.6,True,33.5,0.003665634996107718
0.01,0.6,True,34.5,0.003928504295357084
0.01,0.6,True,35.5,0.00419164495158471
0.01,0.6,True,36.5,0.00445408828907183
0.01,0.6,True,37.5,0.004714948201072275
0.01,0.6,True,38.5,0.0049734222636869715
0.01,0.6,True,39.5,0.005228791134634959
0.01,0.6,True,40.5,0.005480416587049567
0.01,0.6,True,41.5,0.0057277384918241366
0.01,0.6,True,42.5,0.0059702710226228325
0.01,0.6,True,43.5,0.006207598318119657
0.01,0.6,True,44.5,0.006439369798166427
0.01,0.6,True,45.5,0.00666529529558497
0.01,0.6,True,46.5,0.006885140133776133
0.01,0.6,True,47.5,0.0070987202526276395
0.01,0.6,True,48.5,0.007305897461285109
0.01,0.6,True,49.5,0.007506574876073078
0.01,0.6,True,50.5,0.007662757752986159
0.01,0.6,True,51.5,0.007774948995280427
0.01,0.6,True,52.5,0.007881334376530953
0.01,0.6,True,53.5,0.007982018458707302
0.01,0.6,True,54.5,0.008077117702129911
0.01,0.6,True,55.5,0.008166758296122265
0.01,0.6,True,56.5,0.00825107423909794
0.01,0.6,True,57.5,0.008330205643945633
0.01,0.6,True,58.5,0.008404297246750025
0.01,0.6,True,59.5,0.008473497098804078
0.01,0.6,True,60.5,0.008537955423590015
0.01,0.6,True,61.5,0.008597823621976947
0.01,0.6,True,62.5,0.008653253410331626
0.01,0.6,True,63.5,0.008704396077576447
0.01,0.6,True,64.5,0.00875140184847283
0.01,0.6,True,65.5,0.008794419341560663
0.01,0.6,True,66.5,0.008833595111253737
0.01,0.6,True,67.5,0.00886907326458185
0.01,0.6,True,68.5,0.008900995143982453
0.01,0.6,True,69.5,0.008929499068389102
0.01,0.6,True,70.5,0.008954720125633689
0.01,0.6,True,71.5,0.008976790009891508
0.01,0.6,True,72.5,0.00899583689854396
0.01,0.6,True,73.5,0.009011985363423094
0.01,0.6,True,74.5,0.009025356311939773
0.01,0.6,True,75.5,0.009036066954085039
0.01,0.6,True,76.5,0.009044230791732425
0.01,0.6,True,77.5,0.00904995762706961
0.01,0.6,True,78.5,0.009053353587345547
0.01,0.6,True,79.5,0.009054521163442093
0.01,0.6,True,80.5,0.009053559260071384
0.01,0.6,True,81.5,0.009050563255657553
0.01,0.6,True,82.5,0.009045625070197807
0.01,0.6,True,83.5,0.009038833239604208
0.01,0.6,True,84.5,0.009030272995214566
0.01,0.6,True,85.5,0.009020026347327103
0.01,0.6,True,86.5,0.009008172171760113
0.01,0.6,True,87.5,0.008994786298571528
0.01,0.6,True,88.5,0.00897994160218719
0.01,0.6,True,89.5,0.008963708092292109
0.01,0.6,True,90.5,0.008946153004929656
0.01,0.6,True,91.5,0.008927340893334653
0.01,0.6,True,92.5,0.008907333718098003
0.01,0.6,True,93.5,0.008886190936322863
0.01,0.6,True,94.5,0.008863969589488438
0.01,0.6,True,95.5,0.008840724389785682
0.01,0.6,True,96.5,0.008816507804731363
0.01,0.6,True,97.5,0.00879137013990547
0.01,0.6,True,98.5,0.008765359619687928
0.01,0.6,True,99.5,0.008738522465900265
0.01,0.6,True,100.5,0.008710902974280945
0.01,0.6,True,101.5,0.008682543588746481
0.01,0.6,True,102.5,0.008653484973406046
0.01,0.6,True,103.5,0.008623766082315819
0.01,0.6,True,104.5,0.00859342422697061
0.01,0.6,True,105.5,0.008562495141542916
0.01,0.6,True,106.5,0.008531013045889612
0.01,0.6,True,107.5,0.008499010706352813
0.01,0.6,True,108.5,0.008466519494390827
0.01,0.6,True,109.5,0.008433569443078224
0.01,0.6,True,110.5,0.00840018930152079
0.01,0.6,True,111.5,0.008366406587232388
0.01,0.6,True,112.5,0.008332247636526822
0.01,0.6,True,113.5,0.008297737652976058
0.01,0.6,True,114.5,0.008262900753991428
0.01,0.6,True,115.5,0.008227760015582926
0.01,0.6,True,116.5,0.00819233751535338
0.01,0.6,True,117.5,0.008156654373784907
0.01,0.6,True,118.5,0.008120730793873638
0.01,0.6,True,119.5,0.008084586099169786
0.01,0.6,True,120.5,0.008048238770278649
0.02,0.0,False,0.5,5.888288997095935e-13
0.02,0.0,False,1.5,1.4095515821542816e-10
0.02,0.0,False,2.5,1.7857074242174954e-09
0.02,0.0,False,3.5,9.460978714809699e-09
0.02,0.0,False,4.5,3.27449246462508e-08
0.02,0.0,False,5.5,8.797929080596998e-08
0.02,0.0,False,6.5,1.9981099186456212e-07
0.02,0.0,False,7.5,4.0257285983534445e-07
0.02,0.0,False,8.5,7.415123495523601e-07
0.02,0.0,False,9.5,1.2738766326124035e-06
0.02,0.0,False,10.5,2.0698621664309094e-06
0.02,0.0,False,11.5,3.2134364923508434e-06
0.02,0.0,False,12.5,4.803039695581368e-06
0.02,0.0,False,13.5,6.952172649798463e-06
0.02,0.0,False,14.5,9.789878870188205e-06
0.02,0.0,False,15.5,1.3461126510235251e-05
0.02,0.0,False,16.5,1.812709675934111e-05
0.02,0.0,False,17.5,2.3965384630086636e-05
0.02,0.0,False,18.5,3.1170117865330744e-05
0.02,0.0,False,19.5,3.9951999446055495e-05
0.02,0.0,False,20.5,5.053827894063842e-05
0.02,0.0,False,21.5,6.317265770476108e-05
0.02,0.0,False,22.5,7.811513271816332e-05
0.02,0.0,False,23.5,9.56417836296481e-05
0.02,0.0,False,24.5,0.0001160445073748529
0.02,0.0,False,25.5,0.0001396307045320685
0.02,0.0,False,26.5,0.00016672292138953542
0.02,0.0,False,27.5,0.00019765845151291866
0.02,0.0,False,28.5,0.00023278890042383239
0.02,0.0,False,29.5,0.0002724797168290622
0.02,0.0,False,30.5,0.0003171096936753282
0.02,0.0,False,31.5,0.00036707044214578894
0.02,0.0,False,32.5,0.0004227658415617642
0.02,0.0,False,33.5,0.00048461146800619215
0.02,0.0,False,34.5,0.0005530340043438557
0.02,0.0,False,35.5,0.0006284706341772529
0.02,0.0,False,36.5,0.0007113684221459487
0.02,0.0,False,37.5,0.000802183682851113
0.02,0.0,False,38.5,0.0009013813405655884
0.02,0.0,False,39.5,0.0010094342817729965
0.02,0.0,False,40.5,0.0011268227024669778
0.02,0.0,False,41.5,0.0012540334520335106
0.02,0.0,False,42.5,0.001391559375435095
0.02,0.0,False,43.5,0.0015398986553154742
0.02,0.0,False,44.5,0.0016995541555471527
0.02,0.0,False,45.5,0.0018710327676512313
0.02,0.0,False,46.5,0.0020548447614299166
0.02,0.0,False,47.5,0.002251503141066166
0.02,0.0,False,48.5,0.0024615230078624973
0.02,0.0,False,49.5,0.0026854209307115282
0.02,0.0,False,50.5,0.002894622881707722
0.02,0.0,False,51.5,0.003083028642614825
0.02,0.0,False,52.5,0.003277515935260741
0.02,0.0,False,53.5,0.0034779608266263004
0.02,0.0,False,54.5,0.003684227197356472
0.02,0.0,False,55.5,0.0038961673029278346
0.02,0.0,False,56.5,0.004113622353189617
0.02,0.0,False,57.5,0.004336423107099192
0.02,0.0,False,58.5,0.00456439047962426
0.02,0.0,False,59.5,0.004797336157937478
0.02,0.0,False,60.5,0.005035063224183422
0.02,0.0,False,61.5,0.005277366782252235
0.02,0.0,False,62.5,0.005524034586147722
0.02,0.0,False,63.5,0.005774847667689818
0.02,0.0,False,64.5,0.006029580961441212
0.02,0.0,False,65.5,0.006288003924895406
0.02,0.0,False,66.5,0.006549881152107683
0.02,0.0,False,67.5,0.006814972979091179
0.02,0.0,False,68.5,0.007083036079437514
0.02,0.0,False,69.5,0.007353824048753845
0.02,0.0,False,70.5,0.007627087976637245
0.02,0.0,False,71.5,0.007902577005031058
0.02,0.0,False,72.5,0.00818003887192713
0.02,0.0,False,73.5,0.008459220439492744
0.02,0.0,False,74.5,0.00873986820581039
0.02,0.0,False,75.5,0.009021728799523572
0.02,0.0,False,76.5,0.009304549456781627
0.02,0.0,False,77.5,0.009588078479971352
0.02,0.0,False,78.5,0.00987206567781361
0.02,0.0,False,79.5,0.010156262786487694
0.02,0.0,False,80.5,0.010440423871527315
0.02,0.0,False,81.5,0.010724305710307034
0.02,0.0,False,82.5,0.011007668155009523
0.02,0.0,False,83.5,0.011290274476030067
0.02,0.0,False,84.5,0.011571891685837226
0.02,0.0,False,85.5,0.011852290843365807
0.02,0.0,False,86.5,0.012131247339072213
0.02,0.0,False,87.5,0.012408541160831708
0.02,0.0,False,88.5,0.01268395714090228
0.02,0.0,False,89.5,0.012957285184222265
0.02,0.0,False,90.5,0.013228320478346255
0.02,0.0,False,91.5,0.013496863685359024
0.02,0.0,False,92.5,0.013762721116138193
0.02,0.0,False,93.5,0.014025704887364467
0.02,0.0,False,94.5,0.014285633061703175
0.02,0.0,False,95.5,0.01454232977160298
0.02,0.0,False,96.5,0.014795625327176997
0.02,0.0,False,97.5,0.015045356308647713
0.02,0.0,False,98.5,0.01529136564385189
0.02,0.0,False,99.5,0.015533502671312576
0.02,0.0,False,100.5,0.015771623189395675
0.02,0.0,False,101.5,0.016005589492075097
0.02,0.0,False,102.5,0.0162352703918365
0.02,0.0,False,103.5,0.016460541230252944
0.02,0.0,False,104.5,0.016681283876767473
0.02,0.0,False,105.5,0.016897386716218227
0.02,0.0,False,106.5,0.017108744625639702
0.02,0.0,False,107.5,0.01731525894087192
0.02,0.0,False,108.5,0.017516837413504342
0.02,0.0,False,109.5,0.017713394158677048
0.02,0.0,False,110.5,0.017904849594254667
0.02,0.0,False,111.5,0.018091130371881727
0.02,0.0,False,112.5,0.01827216930041994
0.02,0.0,False,113.5,0.018447905262258313
0.02,0.0,False,114.5,0.01861828312297824
0.02,0.0,False,115.5,0.01878325363484436
0.02,0.0,False,116.5,0.01894277333458152
0.02,0.0,False,117.5,0.01909680443588662
0.02,0.0,False,118.5,0.01924531471711184
0.02,0.0,False,119.5,0.01938827740454418
0.02,0.0,False,120.5,0.019525671051692405
0.02,0.0,True,0.5,5.888288997095935e-13
0.02,0.0,True,1.5,1.4095515821542816e-10
0.02,0.0,True,2.5,1.7857074242174954e-09
0.02,0.0,True,3.5,9.460978714809699e-09
0.02,0.0,True,4.5,3.27449246462508e-08
0.02,0.0,True,5.5,8.797929080596998e-08
0.02,0.0,True,6.5,1.9981099186456212e-07
0.02,0.0,True,7.5,4.0257285983534445e-07
0.02,0.0,True,8.5,7.415123495523601e-07
0.02,0.0,True,9.5,1.2738766326124035e-06
0.02,0.0,True,10.5,2.0698621664309094e-06
0.02,0.0,True,11.5,3.2134364923508434e-06
0.02,0.0,True,12.5,4.803039695581368e-06
0.02,0.0,True,13.5,6.952172649798463e-06
0.02,0.0,True,14.5,9.789878870188205e-06
0.02,0.0,True,15.5,1.3461126510235251e-05
0.02,0.0,True,16.5,1.812709675934111e-05
0.02,0.0,True,17.5,2.3965384630086636e-05
0.02,0.0,True,18.5,3.1170117865330744e-05
0.02,0.0,True,19.5,3.9951999446055495e-05
0.02,0.0,True,20.5,5.053827894063842e-05
0.02,0.0,True,21.5,6.317265770476108e-05
0.02,0.0,True,22.5,7.811513271816332e-05
0.02,0.0,True,23.5,9.56417836296481e-05
0.02,0.0,True,24.5,0.00011604450737485288
0.02,0.0,True,25.5,0.0001396307045320685
0.02,0.0,True,26.5,0.00016672292138953542
0.02,0.0,True,27.5,0.00019765845151291866
0.02,0.0,True,28.5,0.00023278890042383239
0.02,0.0,True,29.5,0.0002724797168290622
0.02,0.0,True,30.5,0.0003171096936753282
0.02,0.0,True,31.5,0.00036707044214578894
0.02,0.0,True,32.5,0.0004227658415617642
0.02,0.0,True,33.5,0.00048461146800619215
0.02,0.0,True,34.5,0.0005530340043438557
0.02,0.0,True,35.5,0.0006284706341772529
0.02,0.0,True,36.5,0.0007113684221459487
0.02,0.0,True,37.5,0.000802183682851113
0.02,0.0,True,38.5,0.0009013813405655884
0.02,0.0,True,39.5,0.0010094342817729965
0.02,0.0,True,40.5,0.001126822702466978
0.02,0.0,True,41.5,0.0012540334520335106
0.02,0.0,True,42.5,0.001391559375435095
0.02,0.0,True,43.5,0.0015398986553154742
0.02,0.0,True,44.5,0.0016995541555471527
0.02,0.0,True,45.5,0.0018710327676512311
0.02,0.0,True,46.5,0.0020548447614299166
0.02,0.0,True,47.5,0.002251503141066166
0.02,0.0,True,48.5,0.0024615230078624973
0.02,0.0,True,49.5,0.002685420930711528
0.02,0.0,True,50.5,0.002894622881707722
0.02,0.0,True,51.5,0.003083028642614825
0.02,0.0,True,52.5,0.003277515935260741
0.02,0.0,True,53.5,0.0034779608266263004
0.02,0.0,True,54.5,0.003684227197356472
0.02,0.0,True,55.5,0.0038961673029278346
0.02,0.0,True,56.5,0.004113622353189617
0.02,0.0,True,57.5,0.004336423107099192
0.02,0.0,True,58.5,0.00456439047962426
0.02,0.0,True,59.5,0.004797336157937478
0.02,0.0,True,60.5,0.005035063224183422
0.02,0.0,True,61.5,0.005277366782252235
0.02,0.0,True,62.5,0.005524034586147722
0.02,0.0,True,63.5,0.00577484766768982
0.02,0.0,True,64.5,0.006029580961441212
0.02,0.0,True,65.5,0.006288003924895405
0.02,0.0,True,66.5,0.006549881152107682
0.02,0.0,True,67.5,0.0068149729790911795
0.02,0.0,True,68.5,0.007083036079437513
0.02,0.0,True,69.5,0.007353824048753846
0.02,0.0,True,70.5,0.0076270879766372444
0.02,0.0,True,71.5,0.007902577005031058
0.02,0.0,True,72.5,0.00818003887192713
0.02,0.0,True,73.5,0.008459220439492744
0.02,0.0,True,74.5,0.00873986820581039
0.02,0.0,True,75.5,0.009021728799523572
0.02,0.0,True,76.5,0.009304549456781627
0.02,0.0,True,77.5,0.009588078479971352
0.02,0.0,True,78.5,0.00987206567781361
0.02,0.0,True,79.5,0.010156262786487694
0.02,0.0,True,80.5,0.010440423871527315
0.02,0.0,True,81.5,0.010724305710307034
0.02,0.0,True,82.5,0.011007668155009524
0.02,0.0,True,83.5,0.011290274476030066
0.02,0.0,True,84.5,0.011571891685837226
0.02,0.0,True,85.5,0.011852290843365807
0.02,0.0,True,86.5,0.012131247339072214
0.02,0.0,True,87.5,0.01240854116083171
0.02,0.0,True,88.5,0.01268395714090228
0.02,0.0,True,89.5,0.012957285184222265
